Time;L.AnkleF;L.AnkleS;L.HipF;L.HipR;L.HipS;L.Knee;L.ShoulderF;L.ShoulderS;R.AnkleF;R.AnkleS;R.HipF;R.HipR;R.HipS;R.Knee;R.ShoulderF;R.ShoulderS;TorsoR;L.HipF_real;L.HipS_real;L.HipR_real;L.Knee_real;L.AnkleF_real;L.AnkleS_real;R.HipF_real;R.HipS_real;R.HipR_real;R.Knee_real;R.AnkleF_real;R.AnkleS_real;TorsoS_real;TorsoF_real;TorsoR_real;L.ShoulderF_real;L.ShoulderS_real;L.ElbowR_real;L.Elbow_real;Neck_real;HeadR_real;HeadF_real;R.ShoulderF_real;R.ShoulderS_real;R.ElbowR_real;R.Elbow_real
13.12;5.92822;32.4544;-4.94583;-1.20115;11.4137;31.6728;-15.3459;2.64861;-5.53999;-14.51;4.69768;-0.0888085;5.84211;7.81555;-63.915;6.19683;0.490796;-4.94769;11.543;-1.20565;31.7247;6.22594;30.0198;4.75788;6.51466;-0.0838422;7.82111;-5.49352;-14.187;-0.223526;-0.239226;0.471693;-15.3075;2.65268;-15.0038;-24.9958;-0.0300334;-0.0227002;0.00770445;-63.9724;0.061663;15.0005;-24.9987
13.125;5.43044;30.7925;-4.54189;-0.990759;11.1343;30.9086;-15.4412;2.63125;-5.1176;-14.7773;4.33884;-0.086402;5.8189;8.14139;-63.8781;6.19826;0.473607;-4.53689;11.1609;-0.986166;31.1186;5.65258;29.9908;4.39531;6.37462;-0.0869145;8.13044;-5.68133;-14.2154;-0.22397;-0.0612168;0.484424;-15.3821;2.63544;-15.0043;-24.9874;-0.0253668;0.0353257;0.0254356;-63.8797;0.0431395;14.9915;-24.9988
13.13;4.94291;29.0219;-4.14214;-0.801568;10.7611;29.9474;-15.5318;2.61223;-4.69602;-15.0058;3.98045;-0.0793547;5.73594;8.56039;-63.8347;6.19849;0.457048;-4.1415;10.7606;-0.80389;29.9458;4.82657;29.0392;3.9961;6.39259;-0.114619;8.5629;-4.6659;-15.1241;0.0631656;-0.27534;0.422652;-15.5217;2.60509;-14.9984;-25.0006;0.0274027;0.0283863;-0.00962739;-63.8201;-0.0396187;15.0106;-24.9954
13.135;4.46414;27.1702;-3.74588;-0.634436;10.2932;28.7978;-15.6192;2.59177;-4.27335;-15.1991;3.62098;-0.0672652;5.59104;9.0776;-63.7848;6.19763;0.441063;-4.1199;10.7988;-0.816369;29.9474;4.98022;29.0337;3.96121;6.20627;-0.0817004;8.54402;-4.90439;-14.8427;-0.067393;0.161575;0.423663;-15.527;2.61036;-15.0093;-25.0101;-0.0145822;-0.0358341;0.00661162;-63.8411;-0.0525409;15.0049;-25.0001
13.14;3.99248;25.2681;-3.35226;-0.48965;9.73324;27.4748;-15.7047;2.57029;-3.84804;-15.3653;3.25916;-0.0516235;5.37864;9.7051;-63.7288;6.19585;0.425421;-3.31502;9.90776;-0.490637;27.4675;4.01787;26.5156;3.27142;5.96177;-0.0910369;9.70952;-4.87501;-15.4567;-0.153321;-0.282936;0.385551;-15.7078;2.56211;-15.0028;-24.9998;0.0187694;-0.0430208;-0.0215105;-63.7346;-0.0423122;14.9974;-25.0018
13.145;3.52604;23.3485;-2.96042;-0.367209;9.08786;26.0005;-15.7897;2.54794;-3.4189;-15.5144;2.89384;-0.0345494;5.09188;10.4579;-63.6678;6.19333;0.409951;-3.32463;9.74154;-0.480891;27.4787;3.98943;25.2678;3.27273;5.62898;-0.0684779;9.70515;-4.11176;-15.0296;-0.119934;0.117834;0.434728;-15.71;2.57086;-14.9997;-24.9997;-0.0205087;0.0186601;-0.0133786;-63.7166;0.109556;14.9671;-24.9987
13.15;3.06269;21.448;-2.5692;-0.266483;8.36856;24.4062;-15.8754;2.52508;-2.98459;-15.6576;2.52405;-0.0183919;4.72409;11.351;-63.6028;6.19018;0.394481;-2.56664;8.52186;-0.272028;24.4043;3.00507;21.9418;2.45701;5.25012;-0.119323;11.3547;-3.73519;-15.1109;-0.249202;-0.373068;0.38189;-15.8559;2.49955;-15.0155;-24.9995;0.0345881;0.0717716;-0.0195654;-63.6255;-0.17802;15.0005;-25.0055
13.155;2.60048;19.6074;-2.17758;-0.186498;7.59341;22.735;-15.9631;2.50176;-2.5441;-15.8053;2.14899;-0.0054431;4.27008;12.3975;-63.5355;6.18645;0.379012;-2.56921;8.36138;-0.266588;24.4021;3.07435;21.5153;2.53255;5.11562;0.106469;11.3463;-3.87683;-15.6761;-0.320015;-0.169995;0.380496;-15.8743;2.51662;-14.9988;-24.9994;-0.0318379;-0.0512834;0.0177312;-63.6109;0.169252;14.9673;-24.9982
13.16;2.13759;17.8728;-1.78471;-0.125822;6.78749;21.0434;-16.0536;2.47827;-2.09645;-15.965;1.76786;0.00252101;3.72881;13.6022;-63.4674;6.18239;0.36337;-1.79488;7.13462;-0.133925;21.0415;2.13938;18.4305;1.28692;4.41984;0.0550513;13.6081;-2.22194;-15.344;0.089858;-0.725081;0.358257;-16.059;2.4551;-15.0028;-25.0019;-0.0523974;0.0616356;0.0135238;-63.4571;0.136549;14.9982;-24.9904
13.165;1.67275;16.2935;-1.38982;-0.0827351;5.98174;19.3986;-16.1475;2.45467;-1.64118;-16.1369;1.38043;0.00378152;3.10646;14.9555;-63.4002;6.17786;0.347613;-1.40619;6.84978;-0.0704575;20.2391;1.69364;17.5365;1.40874;4.11582;0.0780554;13.9663;-2.13133;-16.2408;-0.0421951;-0.72832;0.408145;-16.1654;2.4866;-15.0009;-25.0028;-0.0366217;0.0548874;0.0151084;-63.3865;0.103628;14.9523;-24.9992
13.17;1.20522;14.9182;-0.992707;-0.0549467;5.20882;17.8702;-16.2444;2.43089;-1.1784;-16.3115;0.986805;-0.00303668;2.41954;16.4269;-63.335;6.17288;0.331685;-0.856578;5.70799;-0.0500483;17.9684;1.20553;15.5398;0.787111;4.03645;0.0504614;15.8953;-0.764235;-14.8128;-0.0643599;-0.542014;0.47825;-16.2006;2.43644;-14.9983;-25.0012;-0.0238233;0.103491;-0.0181384;-63.3082;0.140483;14.956;-24.9947
13.175;0.735277;13.787;-0.593699;-0.0397633;4.49617;16.5161;-16.3435;2.40671;-0.708978;-16.4689;0.587912;-0.019366;1.69441;17.9658;-63.2721;6.16726;0.315757;-0.675193;5.12901;-0.0370558;16.5064;0.559556;13.7991;0.564529;3.58254;0.129118;17.9654;-2.54762;-13.7102;-0.41489;0.306047;0.330417;-16.3283;2.3809;-14.9956;-25.0007;0.0148078;0.123736;-0.0368851;-63.2654;0.110813;14.9776;-25.0052
13.18;0.26379;12.9256;-0.19366;-0.0342056;3.85939;15.3696;-16.4431;2.3819;-0.234512;-16.5831;0.185295;-0.0463523;0.963142;19.5092;-63.2106;6.16084;0.299943;-0.602492;4.50732;0.0331401;16.5151;0.700422;13.7528;0.514641;3.36537;0.103983;17.973;-1.72185;-14.9012;-0.489131;-0.254378;0.351318;-16.3357;2.40185;-14.9974;-25.009;-0.045768;-0.0326085;0.00655698;-63.2726;0.0988192;15.0028;-24.9993
13.185;-0.207754;12.3427;0.206265;-0.0346639;3.30047;14.4358;-16.5415;2.35612;0.24282;-16.6288;-0.218927;-0.0850842;0.256742;20.9954;-63.1492;6.15339;0.284416;0.223921;3.41389;-0.0435692;14.4336;-0.180273;12.3403;-0.619059;3.00766;-0.172834;20.9853;-1.9784;-15.1693;-0.438411;0.495954;0.290829;-16.5492;2.36565;-15.0062;-25.0008;0.0301621;-0.0300237;0.0430302;-63.0511;0.0892296;15.0287;-25.0013
13.19;-0.677694;12.0334;0.604642;-0.0373568;2.81076;13.698;-16.6365;2.32907;0.720609;-16.587;-0.622519;-0.136364;-0.399695;22.3749;-63.0866;6.14446;0.26929;0.221653;3.30415;-0.0787835;14.4321;-0.178593;12.3091;0.271978;3.35767;-0.137565;20.9635;-2.99269;-16.0093;-0.229019;0.656299;0.247553;-16.5652;2.35322;-14.999;-24.9966;0.0584664;-0.0381872;0.013715;-63.1;0.101551;14.9704;-24.997
13.195;-1.14483;11.8513;1.0005;-0.0393049;2.35486;13.0533;-16.7278;2.30077;1.19725;-16.4875;-1.02376;-0.200879;-1.02622;23.6921;-63.0255;6.13386;0.25468;1.00147;2.36316;-0.0380684;13.0456;-1.21394;11.7944;-1.03155;3.44881;-0.168013;23.6915;-3.73624;-15.0129;-0.540598;-0.442985;0.250804;-16.7319;2.27634;-15.0055;-24.9955;0.0469917;-0.0165772;0.00308725;-62.9494;-0.125358;15.0005;-25.0028
13.2;-1.60864;11.6949;1.39361;-0.0395341;1.92548;12.461;-16.8159;2.27138;1.67258;-16.3701;-1.42231;-0.278973;-1.65115;25.0091;-62.9699;6.12142;0.240585;1.31427;2.20853;-0.0321938;12.4415;-1.36926;11.7073;-1.42551;3.5237;-0.267936;24.1906;-3.89721;-15.0876;-0.540439;-0.487776;0.358886;-16.7603;2.26699;-14.9974;-25.0017;0.0756512;0.0198076;-0.00490293;-62.9812;-0.108862;14.9963;-25.0022
13.205;-2.06861;11.5712;1.78345;-0.0383882;1.52997;11.9356;-16.9006;2.24084;2.14624;-16.2358;-1.81748;-0.370761;-2.26731;26.3138;-62.92;6.10721;0.22712;1.78432;1.71796;-0.0385234;11.9408;-1.8329;11.5472;-1.73513;3.5697;-0.433875;25.4541;-3.20036;-15.6904;-0.586592;0.396424;0.264219;-16.8715;2.24481;-14.9945;-24.9924;0.0444782;0.077509;0.0265831;-62.9061;-0.072425;15.0225;-24.9933
13.21;-2.52405;11.4803;2.16939;-0.0363828;1.16809;11.4769;-16.9814;2.20921;2.61767;-16.0837;-2.20875;-0.476128;-2.86542;27.5897;-62.8758;6.09123;0.214286;2.19678;1.12706;-0.0430741;11.4881;-2.488;11.4683;-2.37083;3.32767;-0.450132;27.0964;-1.75238;-15.1265;-0.928849;0.376234;0.215288;-17.0096;2.18328;-14.9973;-24.9966;0.0278945;0.0707334;-0.013816;-62.9022;-0.246038;14.9958;-24.9948
13.215;-2.97417;11.4199;2.55087;-0.0341483;0.837779;11.0805;-17.0578;2.17644;3.08641;-15.9135;-2.59538;-0.594673;-3.43735;28.8224;-62.8368;6.07358;0.202197;2.14717;1.1216;-0.0435071;11.476;-2.52964;11.4982;-2.26227;3.52681;-0.503881;27.1264;-2.57314;-14.2379;-0.739669;-0.390047;0.216435;-16.9715;2.21331;-14.9918;-25.0008;-0.038158;-0.100259;-0.0428898;-62.9042;-0.240889;14.9833;-24.9831
13.22;-3.41832;11.3871;2.9273;-0.0318565;0.536059;10.7406;-17.1296;2.14258;3.55177;-15.7266;-2.97663;-0.725766;-3.97644;30.0001;-62.8028;6.05427;0.19091;2.94701;0.550623;-0.0321239;10.7384;-3.48654;11.3633;-2.98914;3.64035;-0.729427;28.9882;-3.04499;-14.6212;-1.18102;0.384348;0.195726;-17.1316;2.15126;-15.0047;-24.9989;0.0121304;-0.0776766;0.00319653;-62.8141;-0.161942;14.9792;-24.998
13.225;-3.85572;11.379;3.29806;-0.0297365;0.260008;10.4512;-17.1964;2.10751;4.01294;-15.5255;-3.3518;-0.868547;-4.47744;31.114;-62.7737;6.03336;0.180424;2.91638;0.504177;0.0384676;10.7412;-3.42993;11.3493;-3.25596;3.39332;-0.749576;29.3984;-3.69255;-14.966;-0.867578;0.437405;0.374513;-17.0775;2.1402;-15.0101;-25.0009;0.0366645;-0.0157394;-0.0293326;-62.7773;0.137833;15.0081;-24.9945
13.23;-4.28613;11.3856;3.66292;-0.0276739;0;10.1929;-17.2578;2.0713;4.46964;-15.3848;-3.72119;-1.02027;-4.95219;32.2036;-62.7486;6.0109;0.170741;3.62161;0.0318014;-0.0357994;10.1941;-4.38106;11.3779;-3.74986;2.69809;-1.10473;30.146;-2.14753;-13.2429;-0.843855;0.413882;-0.439742;-17.2713;2.05056;-14.9995;-24.9977;-0.0253865;-0.0679168;-0.0106338;-62.6914;-0.0920814;15.0031;-24.9957
13.235;-4.70943;11.3973;4.02182;-0.0256685;-0.253534;9.94632;-17.3142;2.03411;4.92222;-15.3669;-4.08633;-1.17582;-5.40935;33.2996;-62.7271;5.98701;0.161918;3.97252;-0.2106;-0.0880493;9.93691;-4.72654;11.3518;-3.97725;2.85843;-1.18083;30.5676;-2.21736;-13.8257;-1.19137;-0.124765;0.395277;-17.3191;2.03813;-14.9949;-24.9943;-0.0305796;0.0286321;-0.0213737;-62.7007;0.0634115;14.9963;-24.9945
13.24;-5.12585;11.4131;4.37488;-0.0236059;-0.501567;9.70946;-17.3657;1.99601;5.37079;-15.4734;-4.4481;-1.33092;-5.84549;34.3942;-62.7089;5.96186;0.153896;4.35075;-0.426999;-0.0221948;9.69829;-5.02384;11.4207;-4.4025;2.81986;-1.33289;30.7781;1.37484;-14.1561;-0.291212;0.878362;0.382627;-17.3275;2.0095;-14.9987;-24.9917;-0.0330532;0.0217473;0.00814159;-62.7089;0.090459;15.0346;-24.9953
13.245;-5.53529;11.433;4.72203;-0.0216005;-0.7441;9.48262;-17.4124;1.95699;5.81512;-15.7057;-4.80706;-1.48207;-6.25739;35.4806;-62.6938;5.93556;0.14662;4.74573;-0.722916;-0.0334945;9.49088;-5.48216;11.4482;-4.86334;2.5452;-1.49632;31.237;2.15501;-14.3663;-1.17789;0.275421;-0.222194;-17.4167;1.94652;-15.0027;-24.9991;0.0340143;0.0260367;-0.00519445;-62.6794;-0.0685982;15.0141;-25.0005
13.25;-5.93762;11.4574;5.06329;-0.0195379;-0.980789;9.26627;-17.4544;1.91723;6.25469;-16.064;-5.16378;-1.62628;-6.64201;36.5518;-62.6818;5.90805;0.140145;4.7237;-0.733988;-0.0509296;9.48481;-5.52441;11.369;-4.89551;2.36163;-1.4823;31.0442;-0.75249;-12.092;-0.733267;0.4706;0.413909;-17.3973;1.95991;-15.0107;-24.9982;-0.0267964;-0.0371528;-0.0131372;-62.7015;-0.131005;15.0424;-24.9971
13.255;-6.33279;11.4865;5.39847;-0.0174752;-1.21135;9.06098;-17.4918;1.87672;6.68888;-16.5472;-5.5185;-1.76064;-6.99639;37.6008;-62.6728;5.87952;0.134416;5.39216;-1.21234;-0.0442488;9.06112;-6.34085;11.4963;-5.54102;2.00089;-1.80148;31.7963;4.04145;-14.0927;-1.00875;0.426559;-0.247053;-17.5001;1.86076;-15.0039;-25.0013;-0.0247218;-0.0436518;0.0290146;-62.6713;0.216599;14.9786;-25.0036
13.26;-6.72057;11.5205;5.72746;-0.0153553;-1.4356;8.86715;-17.5247;1.83558;7.117;-17.1531;-5.87144;-1.88234;-7.31736;38.6199;-62.6667;5.85001;0.129431;5.41694;-1.21019;-0.0557082;9.06041;-6.34017;11.4944;-5.51973;2.04925;-1.76138;31.4925;3.62262;-12.9017;-0.971694;0.498003;0.256979;-17.4779;1.87838;-14.9987;-24.9997;-0.0150121;0.0270202;0.00639306;-62.5975;0.123271;15.0011;-25.0046
13.265;-7.10072;11.5598;6.05003;-0.0132353;-1.65327;8.68535;-17.5529;1.79382;7.53835;-17.8779;-6.22284;-1.98862;-7.60183;39.6015;-62.6634;5.81948;0.125249;6.07554;-1.62272;-0.0357792;8.68273;-7.03594;11.5595;-6.23842;1.87593;-1.99869;32.1243;3.47531;-12.3044;-0.866571;-0.799646;0.147177;-17.5609;1.7697;-15.0097;-25.0075;-0.0364694;0.0360907;-0.00809593;-62.6413;-0.0733986;15.0181;-24.9979
13.27;-7.47292;11.6044;6.36596;-0.0111154;-1.86429;8.51581;-17.5765;1.75153;7.95237;-18.7167;-6.5728;-2.07686;-7.84677;40.5375;-62.663;5.78796;0.121754;6.08002;-1.68751;-0.0145513;8.68251;-7.08033;11.5627;-6.22687;1.59821;-2.02369;32.1377;3.26502;-11.8345;-1.10012;-0.474766;0.162832;-17.5584;1.8;-14.9982;-25.0009;0.0251897;0.0250258;0.00278672;-62.6737;0.0953768;15.0122;-24.9999
13.275;-7.83674;11.6546;6.67479;-0.00899544;-2.06838;8.35905;-17.5952;1.70867;8.35842;-19.6629;-6.92122;-2.14447;-8.04903;41.4197;-62.6654;5.75559;0.119003;6.67815;-2.01657;0.0218839;8.35709;-7.87191;11.6593;-6.94181;1.25727;-2.2454;32.8933;3.10681;-12.5981;-1.1343;-0.446582;-0.218208;-17.6002;1.7114;-15.0044;-24.9998;0.0365552;-0.0255662;-0.0312377;-62.6346;0.0484124;15.0208;-25.0042
13.28;-8.19181;11.7107;6.97622;-0.0068182;-2.26536;8.2153;-17.6091;1.66536;8.75606;-20.709;-7.26791;-2.18933;-8.20562;42.2399;-62.6706;5.72219;0.117055;6.99048;-2.31698;-0.0194024;8.20743;-8.24222;11.6951;-7.34669;1.13201;-2.1657;33.5213;3.2162;-11.8075;-0.603436;-0.707695;-0.302439;-17.5723;1.6711;-14.9945;-25.0019;0.0439864;0.0220205;0.0669905;-62.6359;-0.042568;15.0112;-24.9988
13.285;-8.53741;11.7726;7.26975;-0.00469825;-2.45518;8.08489;-17.6179;1.62153;9.14475;-21.8464;-7.61255;-2.20944;-8.3135;42.9898;-62.6786;5.68792;0.115852;6.93491;-2.26714;-0.0299532;8.21562;-8.1872;11.7412;-7.31111;1.40953;-2.27671;33.476;2.03163;-13.9462;-1.05622;-0.353068;0.310828;-17.6143;1.66856;-15.0074;-25.0002;0.0229494;0.0175946;-0.0189971;-62.6591;-0.113232;15.0009;-24.9991
13.29;-8.87305;11.8407;7.55491;-0.00257831;-2.63755;7.9683;-17.6214;1.5773;9.52411;-23.065;-7.95466;-2.20337;-8.36988;43.6612;-62.6894;5.65263;0.115394;7.54763;-2.68358;-0.0888477;7.96895;-8.75568;11.8006;-8.03877;1.1923;-2.17635;35.1185;0.861232;-13.1371;-1.42954;0.304435;-0.312708;-17.6252;1.56264;-14.9928;-24.9998;0.0361454;-0.034255;0.015846;-62.6917;0.0777549;15.0093;-24.9988
13.295;-9.19798;11.9151;7.83096;-0.000458366;-2.81236;7.86574;-17.6192;1.5326;9.89378;-24.3543;-8.29345;-2.16991;-8.37212;44.2459;-62.703;5.61636;0.115795;7.57015;-2.70946;0.0472649;7.97048;-8.8596;11.8634;-8.16507;0.942129;-2.234;35.1509;-1.13526;-13.7991;-1.4426;-0.188954;-0.303431;-17.6016;1.579;-15.0014;-25.0009;-0.0205887;-0.0364975;0.0138243;-62.6654;0.0908142;15.0134;-24.9976
13.3;-9.5115;11.9936;8.09744;0.00160428;-2.98184;7.7728;-17.6112;1.48757;10.2546;-25.6939;-8.62886;-2.10929;-8.33917;44.7597;-62.7195;5.579;0.116998;8.09836;-2.97055;-0.0368481;7.77229;-9.4701;11.9994;-8.71119;0.525788;-2.22547;36.7742;-1.82401;-12.9759;-1.24073;0.596357;-0.218878;-17.6084;1.48742;-15.0063;-24.9984;-0.0345707;0.0396151;0.0142068;-62.7002;-0.0565021;14.9812;-24.9985
13.305;-9.81351;12.0652;8.35413;0.00366693;-3.15677;7.66778;-17.5974;1.44219;10.6116;-27.0275;-8.96312;-2.0293;-8.37928;45.3172;-62.7381;5.54079;0.119003;8.29398;-3.1574;-0.0356484;7.65503;-9.80272;12.0409;-9.20196;0.565075;-2.03037;37.5071;2.12946;-14.1461;-1.23411;-0.48992;0.42339;-17.6159;1.42816;-15.0046;-24.9946;0.0207638;-0.0270754;0.0207911;-62.7241;0.0612531;14.9887;-25.0015
13.31;-10.1041;12.1303;8.60119;0.00561499;-3.33679;7.55124;-17.5782;1.39658;10.9642;-28.3399;-9.29475;-1.93625;-8.50607;45.931;-62.7589;5.50171;0.121754;8.34023;-3.20508;0.0239876;7.66814;-9.80704;12.0709;-8.99567;0.469234;-2.02907;36.8292;2.40371;-14.3058;-0.922788;0.646163;0.491227;-17.5838;1.41735;-15.0022;-24.995;-0.0385627;-0.0358447;-0.0292544;-62.7084;0.0986279;14.9983;-24.9983
13.315;-10.3834;12.19;8.83868;0.00750575;-3.52071;7.42576;-17.5538;1.35092;11.3114;-29.6217;-9.62248;-1.83335;-8.71738;46.5958;-62.7816;5.46183;0.125191;8.84296;-3.50057;-0.0267201;7.43764;-10.2954;12.1937;-9.62782;0.473141;-1.8819;37.5397;3.51766;-16.4925;-0.48651;0.938632;0.139992;-17.5506;1.35347;-15.004;-25.0058;-0.0322646;-0.0575875;-0.0380127;-62.7419;-0.0603947;15.0142;-24.9896
13.32;-10.6515;12.2458;9.06671;0.00928192;-3.70732;7.29375;-17.5243;1.3052;11.6528;-30.8631;-9.94523;-1.72214;-9.01091;47.3059;-62.8064;5.42133;0.129374;8.79966;-3.46908;0.0284956;7.42548;-10.3475;12.1892;-9.68408;0.293507;-1.80699;37.4219;3.6159;-17.2209;-0.701815;0.724164;0.0938195;-17.5587;1.3288;-14.9991;-24.9983;0.0558983;0.0600784;0.00693947;-62.754;-0.0563454;15.0014;-25.0057
13.325;-10.9083;12.2987;9.28518;0.0110581;-3.89543;7.1575;-17.4901;1.25953;11.9877;-32.0542;-10.262;-1.60354;-9.38367;48.0545;-62.8331;5.38007;0.134187;9.28185;-3.87134;0.0494233;7.15563;-10.9133;12.2447;-10.2547;0.311648;-1.58367;37.9203;2.91881;-16.9031;-1.52943;-0.0690215;-0.179338;-17.4501;1.2473;-15.006;-24.9971;-0.0126618;-0.0564602;-0.0110615;-62.8079;-0.132837;15.0012;-24.9866
13.33;-11.1538;12.3496;9.49408;0.012777;-4.08416;7.01902;-17.4511;1.21404;12.3153;-33.1853;-10.5717;-1.47852;-9.83247;48.8351;-62.8617;5.33825;0.139687;9.47864;-4.08178;0.0516636;7.01206;-11.1364;12.3507;-10.5942;0.20313;-1.56559;38.2625;3.18464;-16.8347;-1.59035;-0.144034;-0.308362;-17.4144;1.197;-15.0099;-25.0025;0.0458442;0.0371289;0.010054;-62.8871;-0.16633;15.0064;-24.9935
13.335;-11.388;12.3998;9.69336;0.0144385;-4.27243;6.88025;-17.4075;1.16872;12.6346;-34.2468;-10.873;-1.34828;-10.3534;49.6403;-62.8922;5.29579;0.145818;9.50437;-4.08293;0.0266377;7.02649;-11.1194;12.3628;-10.5695;-0.104954;-1.55567;37.492;5.84659;-18.7593;-1.62277;0.443033;-0.236954;-17.4592;1.21862;-15.0021;-25.0037;-0.0471489;0.0569091;-0.0146747;-62.8448;0.123654;14.9936;-25.0033
13.34;-11.6106;12.45;9.88289;0.0160428;-4.4595;6.74285;-17.3594;1.12363;12.9441;-35.2297;-11.1644;-1.21461;-10.9422;50.4629;-62.9245;5.25282;0.152521;9.84296;-4.49804;0.0241516;6.74394;-11.613;12.4529;-11.2402;-0.814709;-1.19604;37.9541;5.23927;-19.306;-1.91798;0.464972;0.434345;-17.3275;1.11332;-14.9992;-24.9916;0.0414729;-0.0325309;-0.0164814;-62.9072;-0.0864982;15.0011;-25.0009
13.345;-11.8214;12.5009;10.0624;0.0176471;-4.64463;6.60844;-17.3067;1.07882;13.2423;-36.1254;-11.4441;-1.07945;-11.594;51.2951;-62.9587;5.20927;0.159855;9.89981;-4.45647;-0.0332162;6.74413;-11.6136;12.4602;-11.1567;-0.94474;-1.28644;37.7394;5.46063;-20.5548;-2.27304;0.338668;-0.214247;-17.3334;1.11245;-15.0071;-24.9996;-0.0214179;-0.0460139;-0.00803359;-62.8927;-0.0727033;14.9992;-25.0027
13.35;-12.0203;12.5533;10.2318;0.0191368;-4.82705;6.4782;-17.2494;1.0343;13.5274;-36.9261;-11.7107;-0.945037;-12.3035;52.1293;-62.9946;5.16516;0.167762;10.2401;-4.86227;-0.0386056;6.476;-11.9452;12.558;-11.7548;-1.05672;-0.993951;38.1553;6.65239;-20.8143;-2.90708;0.199551;0.46795;-17.259;1.03016;-14.9858;-24.9937;-0.0310738;0.0324297;0.00953494;-62.9732;-0.0492963;14.972;-25.0082
13.355;-12.2068;12.6076;10.3907;0.0206265;-5.00639;6.3533;-17.1875;0.990243;13.7977;-37.6244;-11.9623;-0.8136;-13.0652;52.9579;-63.0323;5.12058;0.176242;10.2348;-4.82379;0.0477567;6.47895;-12.0102;12.5716;-11.7606;-1.24536;-0.931369;38.0264;6.68094;-21.4689;-3.00031;0.167094;0.253373;-17.2202;1.03141;-15.0041;-25.0005;0.0482485;0.0186601;-0.0170579;-62.9732;-0.0492963;14.972;-25.0082
13.36;-12.3808;12.6645;10.5389;0.0221162;-5.18206;6.2347;-17.121;0.946526;14.0514;-38.2136;-12.1974;-0.687435;-13.8727;53.7732;-63.0719;5.07543;0.185352;10.5456;-5.1945;0.0198076;6.23402;-12.38;12.6195;-12.2586;-1.63129;-0.756028;38.588;6.2552;-20.4748;-2.75225;-0.623617;0.368939;-17.1062;0.940927;-15.0014;-24.9954;-0.0336844;-0.0368974;-0.00693996;-63.0804;-0.107953;15.014;-24.9878
13.365;-12.5419;12.7243;10.6763;0.0234913;-5.35377;6.12309;-17.0498;0.903268;14.2867;-38.6882;-12.4144;-0.56889;-14.7199;54.5678;-63.1132;5.02977;0.194978;10.6402;-5.32326;0.031091;6.12567;-12.5845;12.7222;-12.5401;-1.93718;-0.627374;39.004;6.90338;-21.1229;-3.0203;-0.488968;0.323314;-17.0449;0.903279;-15.0002;-25.0033;0.0229494;0.0416915;0.00754053;-63.0834;0.123381;14.9985;-25.0015
13.37;-12.6897;12.7873;10.8023;0.0248091;-5.52119;6.01921;-16.9738;0.860525;14.5021;-39.0433;-12.6122;-0.460085;-15.5999;55.3343;-63.1563;4.98353;0.205233;10.6787;-5.27444;0.047019;6.11556;-12.5301;12.7378;-12.446;-1.89508;-0.571065;39.0742;6.40756;-21.5629;-3.05517;0.613214;0.447569;-17.0574;0.891012;-15.0067;-25.0008;-0.0245953;-0.0332383;-0.0044803;-63.1321;0.089011;14.9957;-24.9933
13.375;-12.8239;12.8537;10.9169;0.0261269;-5.68403;5.92347;-16.8929;0.818241;14.6962;-39.2751;-12.7894;-0.363198;-16.5057;56.0659;-63.2012;4.93678;0.216062;10.9011;-5.71205;0.0299709;5.91896;-12.8171;12.8576;-12.8639;-2.43735;-0.429744;39.6612;7.78734;-22.3836;-3.45406;0.351208;0.175153;-16.8494;0.798886;-15.0038;-25.0052;0.0322658;0.0265558;0.02019;-63.1837;-0.114439;15.0214;-25.0036
13.38;-12.9441;12.9239;11.0195;0.0273874;-5.84216;5.83632;-16.8071;0.77653;14.8677;-39.3807;-12.9454;-0.280119;-17.4302;56.7557;-63.2478;4.88945;0.227522;10.9146;-5.67652;0.0276759;5.92456;-12.8093;12.8577;-12.7854;-2.508;-0.393386;39.6369;7.31789;-22.4311;-3.37221;0.359924;-0.309648;-16.8624;0.820251;-15.0053;-24.9976;0.0251624;-0.0449941;0.0177312;-63.1632;0.0581386;15.0178;-25.0026
13.385;-13.05;12.9978;11.1099;0.0285333;-5.99543;5.758;-16.7163;0.735391;15.0155;-39.3585;-13.0793;-0.212625;-18.3658;57.3975;-63.2963;4.84161;0.239496;11.0864;-6.03399;0.0327849;5.75449;-13.0664;12.9848;-13.1339;-2.88732;-0.237574;39.7717;8.38272;-21.8098;-3.56142;-0.295095;0.314243;-16.6974;0.719711;-15.0005;-25.0004;0.0236051;0.057237;-0.0252126;-63.2552;0.0878089;15.0094;-24.9937
13.39;-13.1411;13.0758;11.1878;0.0296792;-6.14371;5.68867;-16.6205;0.694826;15.1391;-39.2079;-13.1906;-0.162204;-19.305;57.9857;-63.3464;4.79314;0.252101;11.1966;-6.05292;0.0298343;5.69059;-13.1563;13.0809;-13.1989;-2.96071;-0.201793;39.8258;8.62776;-20.8938;-3.21764;-0.61142;-0.240086;-16.6416;0.69392;-15.0002;-24.9997;0.0258728;0.0379485;0.0127588;-63.2766;-0.0395461;15.0008;-24.9875
