Time HeadF HeadR L.AnkleF L.AnkleS L.Elbow L.ElbowR L.HipF L.HipR L.HipS L.Knee L.ShoulderF L.ShoulderS Neck R.AnkleF R.AnkleS R.Elbow R.ElbowR R.HipF R.HipR R.HipS R.Knee R.ShoulderF R.ShoulderS TorsoF TorsoR TorsoS L.HipF_real L.HipS_real L.HipR_real L.Knee_real L.AnkleF_real L.AnkleS_real R.HipF_real R.HipS_real R.HipR_real R.Knee_real R.AnkleF_real R.AnkleS_real TorsoS_real TorsoF_real TorsoR_real L.ShoulderF_real L.ShoulderS_real L.ElbowR_real L.Elbow_real Neck_real HeadR_real HeadF_real R.ShoulderF_real R.ShoulderS_real R.ElbowR_real R.Elbow_real Yaw Pitch Roll R.FTS.Ankle_Fx R.FTS.Ankle_Fy R.FTS.Ankle_Fz R.FTS.Ankle_Tx R.FTS.Ankle_Ty R.FTS.Ankle_Tz L.FTS.Ankle_Fx L.FTS.Ankle_Fy L.FTS.Ankle_Fz L.FTS.Ankle_Tx L.FTS.Ankle_Ty L.FTS.Ankle_Tz
11004 0 0 -16.7572 -15.1475 -120 0 -54.7857 -0.113961 14.4592 67.1105 12.5359 2.48893 0 -28.1203 -12.2847 -120 0 -39.1161 -0.485181 11.3081 62.727 22.3167 -12.2609 0 0.000114592 0 -54.7653 14.4229 -0.110478 67.1468 -16.8145 -15.1386 -39.1134 11.3794 -0.487457 62.7274 -28.4995 -12.2479 -0.00976723 -0.0297949 -0.0135696 12.5369 2.48917 0.00183049 -120 0.00202174 -0.0017757 -0.000724872 22.3168 -12.2596 -0.000802118 -120 -3.7236 5.95849 3.4678 -15.8497 -4.35623 -912.625 36.1911 -21.7209 -0.137406 0.752685 -0.649326 12.6132 0.00442061 0.331687 0.0993748
11010 0 0 -16.7011 -15.1546 -120 0 -54.8056 -0.114076 14.4663 67.0745 12.5351 2.48813 0 -28.1159 -12.2856 -120 0 -39.1224 -0.485868 11.3085 62.7283 22.3166 -12.2616 0 -5.72958e-05 0 -54.7897 14.4719 -0.112934 67.1166 -16.7551 -15.1571 -39.1247 11.2986 -0.492154 62.7255 -28.5535 -12.4038 0.0139609 0.0374294 0.0144254 12.536 2.48701 -0.00243779 -120 -0.00160629 0.00204906 0.000819623 22.3168 -12.2607 -0.0012022 -120 -3.72469 5.96598 3.4671 -14.4407 -2.5283 -917.765 36.354 -22.0416 -0.0813066 -0.582305 -0.210229 10.9077 0.0109868 0.220734 0.116963
11015 0 0 -16.6452 -15.1615 -120 0 -54.8254 -0.114248 14.4734 67.0386 12.5344 2.48732 0 -28.1114 -12.2867 -120 0 -39.1287 -0.486498 11.3089 62.7297 22.3166 -12.2623 0 -0.000171887 0 -54.8044 14.4605 -0.117664 67.0722 -16.7117 -15.1587 -39.1185 11.3037 -0.51508 62.7291 -28.2784 -12.3918 0.0172394 0.0445055 0.022485 12.5362 2.48868 -0.00373249 -119.999 -0.00161967 -0.00257794 -0.0033045 22.3147 -12.2617 -0.00115983 -119.999 -3.69813 5.95737 3.46982 -17.1771 -6.47995 -919.759 35.4618 -20.256 -0.19999 0.374282 0.687524 13.6199 -0.000233925 0.354715 0.105151
11021 0 0 -16.5895 -15.1684 -120 0 -54.845 -0.114362 14.4805 67.0028 12.5336 2.48652 0 -28.107 -12.2877 -120 0 -39.1349 -0.487186 11.3093 62.731 22.3166 -12.263 0 -0.000286479 0 -54.8239 14.4705 -0.113839 67.0372 -16.6459 -15.1578 -39.1251 11.3443 -0.485914 62.7295 -28.0128 -12.2237 -0.00550912 0.027594 -0.00939417 12.5324 2.48698 -0.000892877 -120.001 -0.000560598 -0.0041789 0.00273208 22.3182 -12.2619 0.00229494 -120 -3.69413 5.92322 3.46018 -5.94967 -8.73844 -927.742 36.3995 -20.7455 -0.266883 2.08893 -0.647807 12.7317 0.00346434 0.286967 0.0305227
11026 0 0 -16.5342 -15.1753 -120 0 -54.8644 -0.114477 14.4875 66.9671 12.5329 2.48578 0 -28.1025 -12.2886 -120 0 -39.1411 -0.487816 11.3098 62.7324 22.3165 -12.2636 0 -0.00040107 0 -54.8449 14.4551 -0.118063 67.003 -16.6001 -15.1677 -39.1344 11.3164 -0.486319 62.7325 -28.27 -12.6089 -0.00530651 0.0143434 0.00978083 12.5334 2.48616 0.000846944 -120 0.00128408 -0.000977669 0.00426204 22.319 -12.2621 0.000956226 -119.999 -3.67445 5.92092 3.46823 -18.2548 -11.2397 -932.469 37.484 -14.6915 -0.457018 1.76886 -0.253081 12.8206 0.00234944 0.298538 0.0156751
11032 0 0 -16.4791 -15.1822 -120 0 -54.8837 -0.114649 14.4945 66.9314 12.5322 2.48498 0 -28.0981 -12.2895 -120 0 -39.1472 -0.488504 11.3102 62.7338 22.3165 -12.2643 0 -0.000572958 0 -54.8664 14.4775 -0.115389 66.9669 -16.5312 -15.1823 -39.1444 11.3024 -0.485389 62.7337 -28.0717 -12.419 -0.00901808 -0.0146803 0.010218 12.5339 2.486 0.000245887 -120 -0.000454763 -0.00397852 0.00316921 22.3167 -12.2638 0.000983547 -120 -3.67753 5.92812 3.45908 -19.1639 -10.5131 -938.849 39.7374 -11.9629 -0.426331 1.77713 0.122143 12.0645 -0.00152003 0.281969 0.0139612
11037 0 0 -16.4242 -15.189 -120 0 -54.9028 -0.114763 14.5014 66.8959 12.5314 2.48417 0 -28.0937 -12.2905 -120 0 -39.1533 -0.489191 11.3106 62.7351 22.3165 -12.265 0 -0.000687549 0 -54.888 14.4677 -0.116347 66.9313 -16.4792 -15.1861 -39.1547 11.3639 -0.492833 62.7333 -28.1871 -12.2503 0.00907049 -0.0183252 0.0208184 12.5319 2.48455 -0.00204704 -119.999 0.0015846 -0.00344041 -0.000915124 22.3171 -12.2652 -0.00127125 -120 -3.65577 5.91814 3.46744 -12.6518 -15.4137 -932.021 38.1358 -11.0868 -0.559336 1.44183 -0.142056 12.557 0.00143215 0.295019 -0.00978503
11043 0 0 -16.3697 -15.1958 -120 0 -54.9218 -0.114878 14.5083 66.8604 12.5308 2.48343 0 -28.0893 -12.2914 -120 0 -39.1593 -0.489822 11.3111 62.7365 22.3164 -12.2657 0 -0.000802141 0 -54.9011 14.498 -0.115685 66.8958 -16.4272 -15.1889 -39.153 11.3005 -0.49547 62.7351 -28.0781 -12.2623 0.0125949 -0.008248 0.00986279 12.5354 2.48357 -0.00170001 -119.999 -0.000918559 0.00150264 0.000956226 22.3171 -12.2653 0.00183049 -120 -3.66556 5.91149 3.47449 -2.69711 -6.22034 -934.136 38.2043 -10.6225 -0.30355 1.77102 0.540215 12.7739 0.00592477 0.31099 0.000895511
11049 0 0 -16.3154 -15.2025 -120 0 -54.9406 -0.114993 14.5151 66.825 12.53 2.48263 0 -28.0848 -12.2923 -120 0 -39.1653 -0.490509 11.3116 62.7378 22.3164 -12.2663 0 -0.000916732 0 -54.9164 14.5025 -0.115131 66.8603 -16.3687 -15.1962 -39.1602 11.3158 -0.498599 62.7366 -28.022 -12.2657 0.00915245 0.0117206 -0.00927733 12.5309 2.48318 -0.000925714 -120 -0.000633656 -0.00214422 -0.00137985 22.3167 -12.2646 -0.00105113 -120 -3.63839 5.89807 3.48013 10.869 -1.63864 -934.379 35.2712 -7.74204 -0.797699 1.71161 -0.320581 12.6495 0.00246406 0.276038 -0.0337027
11054 0 0 -16.2614 -15.2092 -120 0 -54.9592 -0.115107 14.5219 66.7898 12.5293 2.48188 0 -28.0805 -12.2932 -120 0 -39.1712 -0.491197 11.312 62.7391 22.3164 -12.267 0 -0.00103132 0 -54.9407 14.5154 -0.114222 66.8252 -16.312 -15.1992 -39.1703 11.3292 -0.500184 62.7371 -28.2146 -12.4163 -0.00779638 -0.018275 0.00773177 12.5304 2.48247 -0.00112751 -120 -0.00129235 0.00322385 -0.000718723 22.3161 -12.2672 0.00248619 -119.999 -3.63277 5.89372 3.4761 15.5707 7.06182 -940.395 35.5501 -5.01901 -0.466978 -0.238227 -0.992382 12.7132 -0.00223681 0.321347 -0.0569587
11060 0 0 -16.2077 -15.2159 -120 0 -54.9777 -0.115279 14.5287 66.7546 12.5286 2.48114 0 -28.0761 -12.294 -120 0 -39.1771 -0.491827 11.3124 62.7405 22.3163 -12.2677 0 -0.00114592 0 -54.9593 14.5113 -0.113408 66.7897 -16.2599 -15.21 -39.1752 11.3422 -0.498352 62.7395 -28.3931 -12.4301 0.00428936 -0.0101638 0.00978083 12.53 2.48168 -0.00163304 -120 -0.00071719 0.00584664 0.000464453 22.3179 -12.2646 0.00161192 -120 -3.61925 5.87369 3.4675 15.4495 13.563 -944.359 35.9233 -6.32738 -1.45559 -0.185275 -1.54222 12.9205 -0.000178744 0.327348 -0.0741795
11066 0 0 -16.1542 -15.2225 -120 0 -54.996 -0.115394 14.5354 66.7196 12.5279 2.48033 0 -28.0717 -12.2948 -120 0 -39.1829 -0.492515 11.3129 62.7418 22.3163 -12.2683 0 -0.0013178 0 -54.9766 14.5115 -0.109992 66.7547 -16.2046 -15.2182 -39.1778 11.364 -0.484171 62.7399 -28.5572 -12.4185 -0.0247722 0.00409811 -0.0107178 12.5307 2.48053 0.00122943 -120 -0.00239636 -0.005265 -0.0020976 22.3165 -12.2666 0.000382491 -120 -3.60505 5.86296 3.48459 8.07036 8.82865 -945.646 35.7174 -9.0723 -2.16225 -0.430618 -1.24637 12.4423 -0.000789495 0.328913 -0.0642334
11075 0 0 -16.101 -15.2291 -120 0 -55.0141 -0.115508 14.5421 66.6847 12.5272 2.47959 0 -28.0673 -12.2957 -120 0 -39.1887 -0.493145 11.3133 62.7431 22.3162 -12.2689 0 -0.00143239 0 -54.9762 14.5369 -0.111471 66.7173 -16.1552 -15.222 -39.1669 11.3025 -0.520269 62.7439 -28.2113 -12.5187 -0.0130856 0.0719356 0.0221571 12.5281 2.4798 -0.00419572 -120 0.00286868 -0.0111827 -0.00302572 22.3193 -12.267 -0.00771884 -119.999 -3.61291 5.83086 3.50446 -1.35073 -3.58079 -954.666 37.3827 -12.7111 -2.96129 1.35501 0.45179 13.4366 0.00980411 0.298113 -0.00892911
11080 0 0 -16.0481 -15.2356 -120 0 -55.0321 -0.115623 14.5488 66.6498 12.5265 2.47884 0 -28.0632 -12.2964 -120 0 -39.1944 -0.493775 11.3138 62.7446 22.3162 -12.2696 0 -0.00154699 0 -55.0071 14.5318 -0.115544 66.6857 -16.1017 -15.2295 -39.1833 11.37 -0.498093 62.7453 -28.4407 -12.2294 0.0211463 0.0460081 -0.024936 12.5273 2.47832 0.00103819 -120 -0.00301485 -0.0100171 0.0022403 22.3133 -12.2684 -0.00178877 -120 -3.59387 5.82262 3.49146 -8.29378 -7.90595 -960.587 36.7961 -14.0186 -2.82362 0.703902 -0.946026 12.8375 0.00146762 0.314163 -0.0464736
11086 0 0 -15.9954 -15.2422 -120 0 -55.05 -0.115737 14.5554 66.6151 12.5258 2.4781 0 -28.0592 -12.297 -120 0 -39.2002 -0.494463 11.3143 62.746 22.3162 -12.2702 0 -0.00166158 0 -55.0311 14.5353 -0.114238 66.65 -16.054 -15.2391 -39.1925 11.3521 -0.50126 62.7415 -28.366 -12.2549 -0.00568181 0.0279491 0.00543683 12.5271 2.47903 -0.00281369 -120 0.000628377 -0.00446963 0.00185781 22.3174 -12.2692 -0.00145178 -120 -3.60669 5.82758 3.49258 -15.1458 -15.9749 -943.289 34.5894 -17.3922 -2.88209 2.33557 -0.164589 12.2916 0.00301927 0.274402 -0.0167784
11092 0 0 -15.9431 -15.2486 -120 0 -55.0677 -0.115852 14.5621 66.5804 12.5251 2.47735 0 -28.0552 -12.2976 -120 0 -39.2058 -0.495093 11.3149 62.7472 22.3162 -12.2709 0 -0.00177617 0 -55.0506 14.5599 -0.107204 66.6147 -15.9926 -15.242 -39.2029 11.3006 -0.502516 62.7462 -28.1492 -12.2598 -0.0108419 -0.0130047 0.0220479 12.5243 2.47835 -0.00164025 -120 -0.000795301 0.00876996 -0.000782411 22.3159 -12.2706 0.00183049 -120 -3.6078 5.81664 3.49362 -18.123 -13.6621 -931.477 33.4379 -19.1078 -4.14684 1.38902 -0.708357 11.9092 8.70436e-05 0.273551 -0.0286373
11097 0 0 -15.891 -15.2551 -120 0 -55.0852 -0.115967 14.5686 66.5459 12.5244 2.47661 0 -28.0511 -12.2982 -120 0 -39.2114 -0.49578 11.3154 62.7484 22.3161 -12.2715 0 -0.00194806 0 -55.0613 14.5601 -0.11512 66.5806 -15.9238 -15.2475 -39.2041 11.3349 -0.498037 62.7481 -28.0312 -12.2542 0.00521826 0.00680287 -0.0121368 12.5246 2.47794 -0.00120529 -120 0.00188513 -0.00636449 -0.00115079 22.3163 -12.2699 -0.00203172 -120 -3.60396 5.82312 3.49484 -16.9025 -8.76895 -927.604 32.43 -18.3986 -4.10817 -0.157147 -0.836214 10.0931 -0.00281473 0.201367 -0.0310935
11103 0 0 -15.8392 -15.2614 -120 0 -55.1026 -0.116024 14.5751 66.5115 12.5237 2.47587 0 -28.047 -12.2988 -120 0 -39.217 -0.496411 11.3159 62.7496 22.3161 -12.2721 0 -0.00206265 0 -55.0844 14.5726 -0.115876 66.546 -15.8876 -15.2547 -39.2112 11.3466 -0.507436 62.7491 -28.122 -12.2208 -0.00784323 -0.00671956 -0.0151397 12.5278 2.47583 -0.000943941 -119.999 0.000874264 -0.0035994 0.00166657 22.3174 -12.2703 0.00177585 -120 -3.61188 5.81242 3.50122 -0.551329 -0.56026 -905.876 31.6174 -12.3147 -2.87425 0.589839 -0.113755 12.2553 0.00706911 0.291576 0.0843573
11108 0 0 -15.7877 -15.2678 -120 0 -55.1199 -0.116139 14.5816 66.4772 12.523 2.47512 0 -28.043 -12.2993 -120 0 -39.2225 -0.497098 11.3165 62.7507 22.3161 -12.2728 0 -0.00217724 0 -55.1055 14.5721 -0.114723 66.5112 -15.8438 -15.2589 -39.2227 11.3106 -0.512525 62.7513 -28.1663 -12.3723 0.00412543 0.0148078 -0.00744317 12.5236 2.47597 0.000819623 -120 0.000601057 -0.000969415 0.00177585 22.3161 -12.2718 0.00120211 -119.999 -3.62151 5.81295 3.5079 6.07546 1.84313 -902.956 31.5252 -12.638 -2.65194 -1.11859 -0.884784 11.6782 0.00349783 0.288928 0.0844572
11114 0 0 -15.7366 -15.2741 -120 0 -55.1369 -0.116253 14.588 66.4431 12.5223 2.47443 0 -28.0388 -12.2998 -120 0 -39.228 -0.497728 11.317 62.7518 22.316 -12.2734 0 -0.00229183 0 -55.1212 14.5851 -0.117475 66.4777 -15.7866 -15.2633 -39.2255 11.3637 -0.506843 62.7502 -28.0171 -12.269 -0.0138452 0.00677555 0.00655698 12.5228 2.47526 -0.00193291 -120 -0.000684377 -0.000888522 0.000327849 22.3145 -12.2718 0.000874264 -120 -3.61933 5.79434 3.51483 2.78783 -0.634184 -892.523 31.1552 -14.1315 -2.40587 -0.312314 -1.25492 12.3758 2.25406e-05 0.306631 0.0664407
11120 0 0 -15.6856 -15.2804 -120 0 -55.1539 -0.116368 14.5944 66.409 12.5216 2.47369 0 -28.0348 -12.3003 -120 0 -39.2334 -0.498359 11.3175 62.7529 22.316 -12.274 0 -0.00240642 0 -55.1354 14.5737 -0.115851 66.4427 -15.7393 -15.2717 -39.2263 11.3097 -0.503276 62.7531 -28.2143 -12.2587 0.00371562 0.0112835 -0.0206899 12.522 2.4745 -0.000831042 -120 -0.00455744 0.0015846 -0.00286339 22.3164 -12.2717 -0.00473468 -120 -3.61841 5.78851 3.49298 4.97951 6.66087 -895.195 32.6041 -10.6778 -1.66302 -0.686207 -1.08997 11.8987 0.00340159 0.287165 0.0605326
11126 0 0 -15.635 -15.2867 -120 0 -55.1706 -0.116482 14.6007 66.3752 12.521 2.47294 0 -28.0308 -12.3008 -120 0 -39.2388 -0.499046 11.318 62.754 22.316 -12.2746 0 -0.00252101 0 -55.1559 14.5916 -0.116313 66.4082 -15.6848 -15.2769 -39.2375 11.3119 -0.496708 62.754 -28.0092 -12.4017 -0.00513843 0.00874264 -0.00804855 12.523 2.47376 -0.00170933 -120 0.00133872 -0.00304978 0.000901585 22.3168 -12.2742 0.000819623 -120 -3.61762 5.76733 3.48852 7.72785 10.695 -895.578 32.0935 -9.64027 -0.778805 0.130499 -1.81085 12.376 0.00565545 0.310574 0.122641
11134 0 0 -15.5847 -15.2929 -120 0 -55.1872 -0.116597 14.6069 66.3414 12.5203 2.47226 0 -28.0267 -12.3012 -120 0 -39.2443 -0.499676 11.3186 62.755 22.316 -12.2753 0 -0.00263561 0 -55.1695 14.6027 -0.116504 66.3736 -15.6349 -15.2837 -39.2429 11.3108 -0.497128 62.7534 -28.1278 -12.3521 0.00997208 -0.0131559 -0.01089 12.5207 2.47124 -0.00101481 -120 0.000628377 0.00267743 0.000491774 22.3159 -12.2747 -0.000451791 -120 -3.60959 5.74702 3.48209 2.77936 26.6644 -916.956 35.0543 -10.8571 -0.883128 0.885162 -3.13305 12.0447 0.00201716 0.289522 0.127251
11140 0 0 -15.5347 -15.2991 -120 0 -55.2036 -0.116712 14.6132 66.3078 12.5196 2.47151 0 -28.0227 -12.3017 -120 0 -39.2497 -0.500307 11.3191 62.7561 22.3159 -12.2759 0 -0.00280749 0 -55.187 14.6089 -0.112223 66.341 -15.5888 -15.2978 -39.2436 11.3527 -0.503055 62.7552 -28.0947 -12.6286 -0.00602184 -0.00909974 0.00551879 12.52 2.47193 -0.000249097 -120 0.00128408 -0.00255559 0.00196709 22.316 -12.2751 0.00281404 -120 -3.62957 5.7386 3.47366 -12.2317 16.0546 -930.218 40.5404 -8.33926 -0.748657 2.85457 -2.53226 12.0592 0.00577805 0.258391 0.12938
11146 0 0 -15.4849 -15.3052 -120 0 -55.2198 -0.116826 14.6194 66.2743 12.519 2.47082 0 -28.0188 -12.3021 -120 0 -39.255 -0.500937 11.3196 62.7572 22.3158 -12.2765 0 -0.00292208 0 -55.2035 14.6184 -0.119779 66.3076 -15.5274 -15.2983 -39.2527 11.3129 -0.491251 62.7567 -27.9641 -12.418 -0.0135012 0.0065843 0.010054 12.5196 2.47212 -0.00106744 -120 0.00112015 0.00297796 0.000601057 22.3149 -12.2763 -0.00188481 -120 -3.63346 5.73895 3.47952 -7.16203 -6.78442 -928.839 42.0872 -6.72188 -1.08434 1.63314 -1.8868 11.5516 0.00191501 0.259305 0.120204
11151 0 0 -15.4354 -15.3113 -120 0 -55.2358 -0.116941 14.6255 66.241 12.5183 2.47014 0 -28.0148 -12.3025 -120 0 -39.2603 -0.501567 11.3201 62.7583 22.3158 -12.2771 0 -0.00303668 0 -55.2201 14.6032 -0.113784 66.2745 -15.4931 -15.3071 -39.2619 11.3833 -0.497603 62.7595 -27.9915 -12.435 -0.0101173 -0.0180291 0.00622913 12.5214 2.47029 -0.00154979 -119.999 0.00103819 -0.00521766 0.00218566 22.3167 -12.2761 0.000928906 -120 -3.62491 5.72944 3.48337 -6.56773 -9.11087 -927.819 39.7965 -1.68094 -0.61399 2.58357 -1.71751 11.8399 0.000538197 0.27396 0.0725293
11157 0 0 -15.3863 -15.3174 -120 0 -55.2517 -0.117055 14.6316 66.2079 12.5176 2.46945 0 -28.0109 -12.3028 -120 0 -39.2656 -0.502255 11.3207 62.7593 22.3158 -12.2777 0 -0.00315127 0 -55.2325 14.6292 -0.115989 66.2412 -15.4388 -15.3092 -39.2595 11.3145 -0.52115 62.7587 -27.9829 -12.2744 0.0130593 -0.00443156 -0.00392756 12.5183 2.47002 0.00103819 -120 0.00177585 0.00428936 -0.000408247 22.3125 -12.2776 0.00245887 -120 -3.6558 5.72556 3.45114 -1.49587 -13.6489 -941.102 38.7047 1.31826 -0.495976 1.38195 -0.238302 11.5767 0.00361577 0.273329 0.0873185
11162 0 0 -15.3373 -15.3234 -120 0 -55.2675 -0.11717 14.6377 66.1748 12.517 2.4687 0 -28.007 -12.3032 -120 0 -39.2709 -0.502885 11.3212 62.7604 22.3158 -12.2783 0 -0.00326586 0 -55.2462 14.6156 -0.113812 66.207 -15.3822 -15.3218 -39.2608 11.3771 -0.518298 62.7623 -28.2227 -12.4654 0.0111742 -0.0294384 0.0102999 12.517 2.46991 -0.00317146 -120 0.00218566 0.00527291 -0.00304297 22.3151 -12.2774 -0.00071635 -120 -3.63958 5.7162 3.4686 4.25956 -8.90065 -952.748 40.3787 2.08302 -0.00378667 1.60104 -0.482829 12.969 -0.00015632 0.326894 0.03915
11168 0 0 -15.2887 -15.3294 -120 0 -55.283 -0.117284 14.6438 66.142 12.5164 2.46802 0 -28.0031 -12.3035 -120 0 -39.2761 -0.503573 11.3217 62.7615 22.3157 -12.2789 0 -0.00338045 0 -55.2657 14.6387 -0.117676 66.1747 -15.3378 -15.3171 -39.2752 11.3572 -0.523226 62.7604 -28.083 -12.5714 -0.00734228 -0.00850742 0.00792302 12.5166 2.46857 -0.00228672 -120 0.00117479 -0.00359842 0.00071034 22.3161 -12.2791 -0.00248568 -120 -3.66596 5.71939 3.45416 4.71761 -15.5721 -957.745 42.7623 4.68516 -0.0625088 1.43275 0.570299 12.5976 0.00172274 0.273411 0.0412481
11173 0 0 -15.2405 -15.3353 -120 0 -55.2984 -0.117342 14.6498 66.1092 12.5157 2.46733 0 -27.9992 -12.3039 -120 0 -39.2813 -0.504203 11.3223 62.7625 22.3157 -12.2795 0 -0.00349504 0 -55.2812 14.6337 -0.120274 66.1407 -15.289 -15.3344 -39.2739 11.3148 -0.532233 62.763 -27.9805 -12.2521 0.012267 0.00524558 0.00491774 12.5177 2.46769 -0.000237515 -120 0.000273208 -0.00333854 0.00106551 22.3157 -12.2765 -0.00191983 -120 -3.68396 5.71027 3.44717 10.8487 -41.4097 -955.074 43.6382 5.80579 -0.702806 -0.927722 0.179205 13.7121 0.00191428 0.338401 0.000795121
11179 0 0 -15.1925 -15.3412 -120 0 -55.3136 -0.117456 14.6558 66.0766 12.5151 2.46664 0 -27.9953 -12.3042 -120 0 -39.2865 -0.504833 11.3228 62.7635 22.3157 -12.2801 0 -0.00366693 0 -55.2985 14.6396 -0.12041 66.1092 -15.2415 -15.3402 -39.2813 11.3866 -0.49405 62.7587 -28.212 -12.4869 -0.0356327 0.0300801 -0.0140436 12.5162 2.4669 -0.000805557 -119.999 0.00442596 -0.00945241 0.00071034 22.3204 -12.2799 -0.00107387 -120 -3.69235 5.7091 3.50644 21.315 -43.6324 -955.494 41.1814 5.14148 -0.716942 -1.21709 1.07506 14.4157 0.00250011 0.381752 0.00956168
11184 0 0 -15.1448 -15.347 -120 0 -55.3287 -0.117571 14.6618 66.0442 12.5144 2.46595 0 -27.9916 -12.3044 -120 0 -39.2916 -0.505521 11.3234 62.7645 22.3157 -12.2807 0 -0.00378152 0 -55.3209 14.6577 -0.115295 66.0759 -15.1937 -15.339 -39.3005 11.3129 -0.495107 62.7642 -28.0721 -12.2691 -0.019206 -0.0287449 -0.026223 12.514 2.46564 0.00248619 -119.999 -0.00318772 -0.00700783 -0.000938612 22.3153 -12.2808 0.00103819 -120 -3.72837 5.71099 3.48602 21.7478 -48.025 -958.589 40.0835 3.98109 -0.870642 -1.12266 1.76662 13.4958 0.0124003 0.308347 0.0154154
11193 0 0 -15.0974 -15.3528 -120 0 -55.3436 -0.117628 14.6677 66.0119 12.5138 2.46532 0 -27.9877 -12.3046 -120 0 -39.2967 -0.506208 11.3239 62.7655 22.3156 -12.2812 0 -0.00389611 0 -55.3194 14.6426 -0.117978 66.043 -15.1458 -15.3461 -39.2869 11.3772 -0.508543 62.7671 -27.9591 -12.4242 -0.0200981 0.0424018 0.015928 12.5161 2.46605 -0.000601146 -119.999 0.00109283 0.00642038 0.00188513 22.31 -12.2799 -0.00264598 -120 -3.74009 5.69365 3.48096 30.2167 -38.7458 -952.519 38.1924 5.98082 -0.599351 -1.57529 0.985055 13.1173 0.00323099 0.349649 -0.0152559
11199 0 0 -15.0504 -15.3586 -120 0 -55.3584 -0.117686 14.6736 65.9798 12.5132 2.46464 0 -27.9839 -12.3048 -120 0 -39.3017 -0.506838 11.3245 62.7665 22.3156 -12.2818 0 -0.00395341 0 -55.3478 14.6421 -0.108938 66.0117 -15.0928 -15.351 -39.3006 11.3847 -0.50881 62.7662 -27.925 -12.5499 0.0119118 -0.015708 -0.0140256 12.5156 2.466 0.00147532 -120 -0.00300614 -0.00290901 0.00256815 22.3144 -12.2815 -0.00198548 -119.999 -3.73571 5.68333 3.49164 33.7975 -18.3688 -963.025 36.6375 7.68808 -0.0892077 -0.588797 0.821107 13.9467 -0.00194929 0.348235 -0.0235074
11204 0 0 -15.0036 -15.3643 -120 0 -55.373 -0.1178 14.6794 65.9478 12.5125 2.46395 0 -27.9802 -12.3051 -120 0 -39.3067 -0.507526 11.325 62.7675 22.3156 -12.2824 0 -0.004068 0 -55.3588 14.6757 -0.116124 65.9787 -15.0499 -15.3583 -39.3018 11.3437 -0.508308 62.7687 -27.9613 -12.3864 0.00688483 -0.0151483 0.0162285 12.5127 2.46463 -0.00022434 -120 0.00229494 -0.0051524 -0.00109527 22.3152 -12.2826 0.00256815 -119.999 -3.76646 5.67483 3.49832 20.3134 -15.1888 -956.316 39.0393 9.30528 -0.105103 1.13907 0.642369 13.3834 0.00412619 0.29202 -0.0255351
11210 0 0 -14.9572 -15.37 -120 0 -55.3875 -0.117857 14.6851 65.916 12.5119 2.46332 0 -27.9765 -12.3052 -120 0 -39.3116 -0.508214 11.3255 62.7684 22.3155 -12.283 0 -0.00418259 0 -55.3722 14.6776 -0.116435 65.9475 -14.994 -15.3602 -39.3112 11.3213 -0.506807 62.7675 -27.9382 -12.2535 0.00898853 -0.0149829 -0.00968879 12.5142 2.46308 -0.00176168 -119.999 0.00305992 0.00849676 0.000928906 22.3157 -12.2827 0.00415276 -120 -3.78287 5.67054 3.5032 17.5284 -0.77647 -959.322 39.7793 8.13746 0.262327 0.0675028 0.343372 12.7991 0.0052099 0.301941 -0.0308059
11215 0 0 -14.9111 -15.3757 -120 0 -55.4019 -0.117972 14.6909 65.8844 12.5113 2.46263 0 -27.9728 -12.3054 -120 0 -39.3165 -0.508901 11.3261 62.7694 22.3155 -12.2835 0 -0.00429718 0 -55.3885 14.6752 -0.111009 65.9153 -14.9618 -15.3698 -39.3107 11.3206 -0.50342 62.7677 -28.2312 -12.3989 0.0124583 0.00901585 0.00467185 12.5133 2.46283 -0.00144576 -120 0.00229494 -0.00617167 0.0027594 22.3153 -12.2829 0.00232226 -120 -3.80313 5.66011 3.49762 10.01 5.27591 -951.395 39.2843 3.57347 0.346413 0.308306 -0.871303 12.4825 -0.000698243 0.303225 -0.0601392
11221 0 0 -14.8652 -15.3812 -120 0 -55.4161 -0.118029 14.6966 65.8528 12.5106 2.462 0 -27.969 -12.3055 -120 0 -39.3214 -0.509589 11.3266 62.7703 22.3154 -12.284 0 -0.00441178 0 -55.3998 14.691 -0.117193 65.884 -14.9118 -15.3762 -39.3141 11.3437 -0.521926 62.7695 -27.9482 -12.6035 0.0150537 0.0195343 -0.0113829 12.5117 2.46237 0.000683019 -120 -0.0010685 0.00169389 -0.00134288 22.3133 -12.2836 0.00071034 -120.001 -3.81293 5.64596 3.4852 -3.8767 24.3743 -926.229 39.9649 -0.594028 0.802882 2.46062 -2.3447 11.3397 -0.00111866 0.266978 -0.0936155
